index_id,date_anio,date,day_week,close,open,high,low,adj_close,var_day,volume
06482,2005,2005-09-02,5,1218.02,1221.59,1224.45,1217.75,1218.02,-0.29,1640160000
06483,2005,2005-09-06,2,1233.39,1218.02,1233.61,1218.02,1233.39,1.25,1932090000
06484,2005,2005-09-07,3,1236.36,1233.39,1237.06,1230.93,1236.36,0.24,2067700000
06485,2005,2005-09-08,4,1231.67,1236.36,1236.36,1229.51,1231.67,-0.38,1955380000
06486,2005,2005-09-09,5,1241.48,1231.67,1243.13,1231.67,1241.48,0.79,1992560000
06487,2005,2005-09-12,1,1240.56,1241.48,1242.6,1239.15,1240.56,-0.07,1938050000
06488,2005,2005-09-13,2,1231.2,1240.57,1240.57,1231.2,1231.2,-0.76,2082360000
06489,2005,2005-09-14,3,1227.16,1231.2,1234.74,1226.16,1227.16,-0.33,1986750000
06490,2005,2005-09-15,4,1227.73,1227.16,1231.88,1224.85,1227.73,0.05,2079340000
06491,2005,2005-09-16,5,1237.91,1228.42,1237.95,1228.42,1237.91,0.82,3152470000
06492,2005,2005-09-19,1,1231.02,1237.91,1237.91,1227.65,1231.02,-0.56,2076540000
06493,2005,2005-09-20,2,1221.34,1231.02,1236.49,1220.07,1221.34,-0.79,2319250000
06494,2005,2005-09-21,3,1210.2,1221.34,1221.52,1209.89,1210.2,-0.92,2548150000
06495,2005,2005-09-22,4,1214.62,1210.2,1216.64,1205.35,1214.62,0.36,2424720000
06496,2005,2005-09-23,5,1215.29,1214.62,1218.83,1209.8,1215.29,0.06,1973020000
06497,2005,2005-09-26,1,1215.63,1215.29,1222.56,1211.84,1215.63,0.03,2022220000
06498,2005,2005-09-27,2,1215.66,1215.63,1220.17,1211.11,1215.66,0.0,1976270000
06499,2005,2005-09-28,3,1216.89,1215.66,1220.98,1212.72,1216.89,0.1,2106980000
06500,2005,2005-09-29,4,1227.68,1216.89,1228.7,1211.54,1227.68,0.88,2176120000
06501,2005,2005-09-30,5,1228.81,1227.68,1229.57,1225.22,1228.81,0.09,2097520000
06502,2005,2005-10-03,1,1226.7,1228.81,1233.34,1225.15,1226.7,-0.17,2097490000
06503,2005,2005-10-04,2,1214.47,1226.7,1229.88,1214.02,1214.47,-1.01,2341420000
06504,2005,2005-10-05,3,1196.39,1214.47,1214.47,1196.25,1196.39,-1.51,2546780000
06505,2005,2005-10-06,4,1191.49,1196.39,1202.14,1181.92,1191.49,-0.41,2792030000
06506,2005,2005-10-07,5,1195.9,1191.49,1199.71,1191.46,1195.9,0.37,2126080000
06507,2005,2005-10-10,1,1187.33,1195.9,1196.52,1186.12,1187.33,-0.72,2195990000
06508,2005,2005-10-11,2,1184.87,1187.33,1193.1,1183.16,1184.87,-0.21,2299040000
06509,2005,2005-10-12,3,1177.68,1184.87,1190.02,1173.65,1177.68,-0.61,2491280000
06510,2005,2005-10-13,4,1176.84,1177.68,1179.56,1168.2,1176.84,-0.07,2351150000
06511,2005,2005-10-14,5,1186.57,1176.84,1187.13,1175.44,1186.57,0.82,2188940000
06512,2005,2005-10-17,1,1190.1,1186.57,1191.21,1184.48,1190.1,0.3,2054570000
06513,2005,2005-10-18,2,1178.14,1190.1,1190.1,1178.13,1178.14,-1.02,2197010000
06514,2005,2005-10-19,3,1195.76,1178.14,1195.76,1170.55,1195.76,1.47,2703590000
06515,2005,2005-10-20,4,1177.8,1195.76,1197.3,1173.3,1177.8,-1.52,2617250000
06516,2005,2005-10-21,5,1179.59,1177.8,1186.46,1174.92,1179.59,0.15,2470920000
06517,2005,2005-10-24,1,1199.38,1179.59,1199.39,1179.59,1199.38,1.65,2197790000
06518,2005,2005-10-25,2,1196.54,1199.38,1201.3,1189.29,1196.54,-0.24,2312470000
06519,2005,2005-10-26,3,1191.38,1196.54,1204.01,1191.38,1191.38,-0.43,2467750000
06520,2005,2005-10-27,4,1178.9,1191.38,1192.65,1178.89,1178.9,-1.06,2395370000
06521,2005,2005-10-28,5,1198.41,1178.9,1198.41,1178.9,1198.41,1.63,2379400000
06522,2005,2005-10-31,1,1207.01,1198.41,1211.43,1198.41,1207.01,0.71,2567470000
06523,2005,2005-11-01,2,1202.76,1207.01,1207.34,1201.66,1202.76,-0.35,2457850000
06524,2005,2005-11-02,3,1214.76,1202.76,1215.17,1201.07,1214.76,0.99,2648090000
06525,2005,2005-11-03,4,1219.94,1214.76,1224.7,1214.76,1219.94,0.42,2716630000
06526,2005,2005-11-04,5,1220.14,1219.94,1222.52,1214.45,1220.14,0.02,2050510000
06527,2005,2005-11-07,1,1222.81,1220.14,1224.18,1217.29,1222.81,0.22,1987580000
06528,2005,2005-11-08,2,1218.59,1222.81,1222.81,1216.08,1218.59,-0.35,1965050000
06529,2005,2005-11-09,3,1220.65,1218.59,1226.59,1216.53,1220.65,0.17,2214460000
06530,2005,2005-11-10,4,1230.96,1220.65,1232.41,1215.05,1230.96,0.84,2378460000
06531,2005,2005-11-11,5,1234.72,1230.96,1235.7,1230.72,1234.72,0.3,1773140000
06532,2005,2005-11-14,1,1233.76,1234.72,1237.2,1231.78,1233.76,-0.08,1899780000
06533,2005,2005-11-15,2,1229.01,1233.76,1237.94,1226.41,1229.01,-0.39,2359370000
06534,2005,2005-11-16,3,1231.21,1229.01,1232.24,1227.18,1231.21,0.18,2121580000
06535,2005,2005-11-17,4,1242.8,1231.21,1242.96,1231.21,1242.8,0.93,2298040000
06536,2005,2005-11-18,5,1248.27,1242.8,1249.58,1240.71,1248.27,0.44,2453290000
06537,2005,2005-11-21,1,1254.85,1248.27,1255.89,1246.9,1254.85,0.52,2117350000
06538,2005,2005-11-22,2,1261.23,1254.85,1261.9,1251.4,1261.23,0.51,2291420000
06539,2005,2005-11-23,3,1265.61,1261.23,1270.64,1259.51,1265.61,0.35,1985400000
06540,2005,2005-11-25,5,1268.25,1265.61,1268.78,1265.54,1268.25,0.21,724940000
06541,2005,2005-11-28,1,1257.46,1268.25,1268.44,1257.17,1257.46,-0.86,2016900000
06542,2005,2005-11-29,2,1257.48,1257.46,1266.18,1257.46,1257.48,0.0,2268340000
06543,2005,2005-11-30,3,1249.48,1257.48,1260.93,1249.39,1249.48,-0.64,2374690000
06544,2005,2005-12-01,4,1264.67,1249.48,1266.17,1249.48,1264.67,1.2,2614830000
06545,2005,2005-12-02,5,1265.08,1264.67,1266.85,1261.42,1265.08,0.03,2125580000
06546,2005,2005-12-05,1,1262.09,1265.08,1265.08,1258.12,1262.09,-0.24,2325840000
06547,2005,2005-12-06,2,1263.7,1262.09,1272.89,1262.09,1263.7,0.13,2110740000
06548,2005,2005-12-07,3,1257.37,1263.7,1264.85,1253.02,1257.37,-0.5,2093830000
06549,2005,2005-12-08,4,1255.84,1257.37,1263.36,1250.91,1255.84,-0.12,2178300000
06550,2005,2005-12-09,5,1259.37,1255.84,1263.08,1254.24,1259.37,0.28,1896290000
06551,2005,2005-12-12,1,1260.43,1259.37,1263.86,1255.52,1260.43,0.08,1876550000
06552,2005,2005-12-13,2,1267.43,1260.43,1272.11,1258.56,1267.43,0.55,2390020000
06553,2005,2005-12-14,3,1272.74,1267.43,1275.8,1267.07,1272.74,0.42,2145520000
06554,2005,2005-12-15,4,1270.94,1272.74,1275.17,1267.74,1270.94,-0.14,2180590000
06555,2005,2005-12-16,5,1267.32,1270.94,1275.24,1267.32,1267.32,-0.29,2584190000
06556,2005,2005-12-19,1,1259.92,1267.32,1270.51,1259.28,1259.92,-0.59,2208810000
06557,2005,2005-12-20,2,1259.62,1259.92,1263.86,1257.21,1259.62,-0.02,1996690000
06558,2005,2005-12-21,3,1262.79,1259.62,1269.37,1259.62,1262.79,0.25,2065170000
06559,2005,2005-12-22,4,1268.12,1262.79,1268.19,1262.5,1268.12,0.42,1888500000
06560,2005,2005-12-23,5,1268.66,1268.12,1269.76,1265.92,1268.66,0.04,1285810000
06561,2005,2005-12-27,2,1256.54,1268.66,1271.83,1256.54,1256.54,-0.96,1540470000
06562,2005,2005-12-28,3,1258.17,1256.54,1261.1,1256.54,1258.17,0.13,1422360000
06563,2005,2005-12-29,4,1254.42,1258.17,1260.61,1254.18,1254.42,-0.3,1382540000
06564,2005,2005-12-30,5,1248.29,1254.42,1254.42,1246.59,1248.29,-0.49,1443500000
06565,2006,2006-01-03,2,1268.8,1248.29,1270.22,1245.74,1268.8,1.62,2554570000
06566,2006,2006-01-04,3,1273.46,1268.8,1275.37,1267.74,1273.46,0.37,2515330000
06567,2006,2006-01-05,4,1273.48,1273.46,1276.91,1270.3,1273.48,0.0,2433340000
06568,2006,2006-01-06,5,1285.45,1273.48,1286.09,1273.48,1285.45,0.93,2446560000
06569,2006,2006-01-09,1,1290.15,1285.45,1290.78,1284.82,1290.15,0.36,2301490000
06570,2006,2006-01-10,2,1289.69,1290.15,1290.15,1283.76,1289.69,-0.04,2373080000
06571,2006,2006-01-11,3,1294.18,1289.72,1294.9,1288.12,1294.18,0.35,2406130000
06572,2006,2006-01-12,4,1286.06,1294.18,1294.18,1285.04,1286.06,-0.63,2318350000
06573,2006,2006-01-13,5,1287.61,1286.06,1288.96,1282.78,1287.61,0.12,2206510000
06574,2006,2006-01-17,2,1282.93,1287.61,1287.61,1278.61,1282.93,-0.36,2179970000
06575,2006,2006-01-18,3,1277.93,1282.93,1282.93,1272.08,1277.93,-0.39,2233200000
06576,2006,2006-01-19,4,1285.04,1277.93,1287.79,1277.93,1285.04,0.55,2444020000
06577,2006,2006-01-20,5,1261.49,1285.04,1285.04,1260.92,1261.49,-1.87,2845810000
06578,2006,2006-01-23,1,1263.82,1261.49,1268.19,1261.49,1263.82,0.18,2256070000
06579,2006,2006-01-24,2,1266.86,1263.82,1271.47,1263.82,1266.86,0.24,2608720000
06580,2006,2006-01-25,3,1264.68,1266.86,1271.87,1259.42,1264.68,-0.17,2617060000
06581,2006,2006-01-26,4,1273.83,1264.68,1276.44,1264.68,1273.83,0.72,2856780000
06582,2006,2006-01-27,5,1283.72,1273.83,1286.38,1273.83,1283.72,0.77,2623620000
06583,2006,2006-01-30,1,1285.19,1283.72,1287.94,1283.51,1285.19,0.11,2282730000
06584,2006,2006-01-31,2,1280.08,1285.2,1285.2,1276.85,1280.08,-0.4,2708310000
06585,2006,2006-02-01,3,1282.46,1280.08,1283.33,1277.57,1282.46,0.19,2589410000
06586,2006,2006-02-02,4,1270.84,1282.46,1282.46,1267.72,1270.84,-0.91,2565300000
06587,2006,2006-02-03,5,1264.03,1270.84,1270.87,1261.02,1264.03,-0.54,2282210000
06588,2006,2006-02-06,1,1265.02,1264.03,1267.04,1261.62,1265.02,0.08,2132360000
06589,2006,2006-02-07,2,1254.78,1265.02,1265.78,1253.61,1254.78,-0.82,2366370000
06590,2006,2006-02-08,3,1265.65,1254.78,1266.47,1254.78,1265.65,0.86,2456860000
06591,2006,2006-02-09,4,1263.78,1265.65,1274.56,1262.8,1263.78,-0.15,2441920000
06592,2006,2006-02-10,5,1266.99,1263.82,1269.89,1254.98,1266.99,0.25,2290050000
06593,2006,2006-02-13,1,1262.86,1266.99,1266.99,1258.34,1262.86,-0.33,1850080000
06594,2006,2006-02-14,2,1275.53,1262.86,1278.21,1260.8,1275.53,0.99,2437940000
06595,2006,2006-02-15,3,1280.0,1275.53,1281.0,1271.06,1280.0,0.35,2317590000
06596,2006,2006-02-16,4,1289.38,1280.0,1289.39,1280.0,1289.38,0.73,2251490000
06597,2006,2006-02-17,5,1287.24,1289.38,1289.47,1284.07,1287.24,-0.17,2128260000
06598,2006,2006-02-21,2,1283.03,1287.24,1291.92,1281.33,1283.03,-0.33,2104320000
06599,2006,2006-02-22,3,1292.67,1283.03,1294.17,1283.03,1292.67,0.75,2222380000
06600,2006,2006-02-23,4,1287.79,1292.67,1293.84,1285.14,1287.79,-0.38,2144210000
06601,2006,2006-02-24,5,1289.43,1287.79,1292.11,1285.62,1289.43,0.13,1933010000
06602,2006,2006-02-27,1,1294.12,1289.43,1297.57,1289.43,1294.12,0.36,1975320000
06603,2006,2006-02-28,2,1280.66,1294.12,1294.12,1278.66,1280.66,-1.05,2370860000
06604,2006,2006-03-01,3,1291.24,1280.66,1291.8,1280.66,1291.24,0.82,2308320000
06605,2006,2006-03-02,4,1289.14,1291.24,1291.24,1283.21,1289.14,-0.16,2494590000
06606,2006,2006-03-03,5,1287.23,1289.14,1297.33,1284.2,1287.23,-0.15,2152950000
06607,2006,2006-03-06,1,1278.26,1287.23,1288.23,1275.67,1278.26,-0.7,2280190000
06608,2006,2006-03-07,2,1275.88,1278.26,1278.26,1271.11,1275.88,-0.19,2268050000
06609,2006,2006-03-08,3,1278.47,1275.88,1280.33,1268.42,1278.47,0.2,2442870000
06610,2006,2006-03-09,4,1272.23,1278.47,1282.74,1272.23,1272.23,-0.49,2140110000
06611,2006,2006-03-10,5,1281.42,1272.23,1284.37,1271.11,1281.42,0.72,2123450000
06612,2006,2006-03-13,1,1284.13,1281.58,1287.37,1281.58,1284.13,0.21,2070330000
06613,2006,2006-03-14,2,1297.48,1284.13,1298.14,1282.67,1297.48,1.03,2165270000
06614,2006,2006-03-15,3,1303.02,1297.48,1304.4,1294.97,1303.02,0.43,2293000000
06615,2006,2006-03-16,4,1305.33,1303.02,1310.45,1303.02,1305.33,0.18,2292180000
06616,2006,2006-03-17,5,1307.25,1305.33,1309.79,1305.32,1307.25,0.15,2549620000
06617,2006,2006-03-20,1,1305.08,1307.25,1310.0,1303.59,1305.08,-0.17,1976830000
06618,2006,2006-03-21,2,1297.23,1305.08,1310.88,1295.82,1297.23,-0.61,2147370000
06619,2006,2006-03-22,3,1305.04,1297.23,1305.97,1295.81,1305.04,0.6,2039810000
06620,2006,2006-03-23,4,1301.67,1305.04,1305.04,1298.11,1301.67,-0.26,1980940000
06621,2006,2006-03-24,5,1302.95,1301.67,1306.53,1298.89,1302.95,0.1,2326070000
06622,2006,2006-03-27,1,1301.61,1302.95,1303.74,1299.09,1301.61,-0.1,2029700000
06623,2006,2006-03-28,2,1293.23,1301.61,1306.24,1291.84,1293.23,-0.65,2148580000
06624,2006,2006-03-29,3,1302.89,1293.23,1305.6,1293.23,1302.89,0.74,2143540000
06625,2006,2006-03-30,4,1300.25,1302.89,1310.15,1296.72,1300.25,-0.2,2294560000
06626,2006,2006-03-31,5,1294.87,1300.25,1303.0,1294.87,1294.87,-0.42,2236710000
06627,2006,2006-04-03,1,1297.81,1302.88,1309.19,1296.65,1297.81,0.23,2494080000
06628,2006,2006-04-04,2,1305.93,1297.81,1307.55,1294.71,1305.93,0.62,2147660000
06629,2006,2006-04-05,3,1311.56,1305.93,1312.81,1304.82,1311.56,0.43,2420020000
06630,2006,2006-04-06,4,1309.04,1311.56,1311.99,1302.44,1309.04,-0.19,2281680000
06631,2006,2006-04-07,5,1295.5,1309.04,1314.07,1294.18,1295.5,-1.05,2082470000
06632,2006,2006-04-10,1,1296.62,1295.51,1300.74,1293.17,1296.62,0.09,1898320000
06633,2006,2006-04-11,2,1286.57,1296.6,1300.71,1282.96,1286.57,-0.78,2232880000
06634,2006,2006-04-12,3,1288.12,1286.57,1290.93,1286.45,1288.12,0.12,1938100000
06635,2006,2006-04-13,4,1289.12,1288.12,1292.09,1283.37,1289.12,0.08,1891940000
06636,2006,2006-04-17,1,1285.33,1289.12,1292.45,1280.74,1285.33,-0.29,1794650000
06637,2006,2006-04-18,2,1307.28,1285.33,1309.02,1285.33,1307.28,1.68,2595440000
06638,2006,2006-04-19,3,1309.93,1307.65,1310.39,1302.79,1309.93,0.2,2447310000
06639,2006,2006-04-20,4,1311.46,1309.93,1318.16,1306.38,1311.46,0.12,2512920000
06640,2006,2006-04-21,5,1311.28,1311.46,1317.67,1306.59,1311.28,-0.01,2392630000
06641,2006,2006-04-24,1,1308.11,1311.28,1311.28,1303.79,1308.11,-0.24,2117330000
06642,2006,2006-04-25,2,1301.74,1308.11,1310.79,1299.17,1301.74,-0.49,2366380000
06643,2006,2006-04-26,3,1305.41,1301.74,1310.97,1301.74,1305.41,0.28,2502690000
06644,2006,2006-04-27,4,1309.72,1305.41,1315.0,1295.57,1309.72,0.33,2772010000
06645,2006,2006-04-28,5,1310.61,1309.72,1316.04,1306.16,1310.61,0.07,2419920000
06646,2006,2006-05-01,1,1305.19,1310.61,1317.21,1303.46,1305.19,-0.42,2437040000
06647,2006,2006-05-02,2,1313.21,1305.19,1313.66,1305.19,1313.21,0.61,2403470000
06648,2006,2006-05-03,3,1308.12,1313.21,1313.47,1303.92,1308.12,-0.39,2395230000
06649,2006,2006-05-04,4,1312.25,1307.85,1315.14,1307.85,1312.25,0.31,2431450000
06650,2006,2006-05-05,5,1325.76,1312.25,1326.53,1312.25,1325.76,1.02,2294760000
06651,2006,2006-05-08,1,1324.66,1325.76,1326.7,1322.87,1324.66,-0.08,2151300000
06652,2006,2006-05-09,2,1325.14,1324.66,1326.6,1322.48,1325.14,0.04,2157290000
06653,2006,2006-05-10,3,1322.85,1324.57,1325.51,1317.44,1322.85,-0.17,2268550000
06654,2006,2006-05-11,4,1305.92,1322.63,1322.63,1303.45,1305.92,-1.3,2531520000
06655,2006,2006-05-12,5,1291.24,1305.88,1305.88,1290.38,1291.24,-1.14,2567970000
06656,2006,2006-05-15,1,1294.5,1291.19,1294.81,1284.51,1294.5,0.25,2505660000
06657,2006,2006-05-16,2,1292.08,1294.5,1297.88,1288.51,1292.08,-0.19,2386210000
06658,2006,2006-05-17,3,1270.32,1291.73,1291.73,1267.31,1270.32,-1.71,2830200000
06659,2006,2006-05-18,4,1261.81,1270.25,1274.89,1261.75,1261.81,-0.67,2537490000
06660,2006,2006-05-19,5,1267.03,1261.81,1272.15,1256.28,1267.03,0.41,2982300000
06661,2006,2006-05-22,1,1262.07,1267.03,1268.77,1252.98,1262.07,-0.39,2773010000
06662,2006,2006-05-23,2,1256.58,1262.06,1273.67,1256.15,1256.58,-0.44,2605250000
06663,2006,2006-05-24,3,1258.57,1256.56,1264.53,1245.34,1258.57,0.16,2999030000
06664,2006,2006-05-25,4,1272.88,1258.41,1273.26,1258.41,1272.88,1.12,2372730000
06665,2006,2006-05-26,5,1280.16,1272.71,1280.54,1272.5,1280.16,0.57,1814020000
06666,2006,2006-05-30,2,1259.87,1280.04,1280.04,1259.87,1259.87,-1.61,2176190000
06667,2006,2006-05-31,3,1270.09,1259.38,1270.09,1259.38,1270.09,0.8,2692160000
06668,2006,2006-06-01,4,1285.71,1270.05,1285.71,1269.19,1285.71,1.21,2360160000
06669,2006,2006-06-02,5,1288.22,1285.71,1290.68,1280.22,1288.22,0.19,2295540000
06670,2006,2006-06-05,1,1265.29,1288.16,1288.16,1264.66,1265.29,-1.81,2313470000
06671,2006,2006-06-06,2,1263.85,1265.23,1269.88,1254.46,1263.85,-0.11,2697650000
06672,2006,2006-06-07,3,1256.15,1263.61,1272.47,1255.77,1256.15,-0.61,2644170000
06673,2006,2006-06-08,4,1257.93,1256.08,1259.85,1235.18,1257.93,0.14,3543790000
06674,2006,2006-06-09,5,1252.3,1257.93,1262.58,1250.03,1252.3,-0.45,2214000000
06675,2006,2006-06-12,1,1237.44,1252.27,1255.22,1236.43,1237.44,-1.2,2247010000
06676,2006,2006-06-13,2,1223.69,1236.08,1243.37,1222.52,1223.69,-1.12,3215770000
06677,2006,2006-06-14,3,1230.04,1223.66,1231.46,1219.29,1230.04,0.52,2667990000
06678,2006,2006-06-15,4,1256.16,1230.01,1258.64,1230.01,1256.16,2.08,2775480000
06679,2006,2006-06-16,5,1251.54,1256.16,1256.27,1246.33,1251.54,-0.37,2783390000
06680,2006,2006-06-19,1,1240.13,1251.54,1255.93,1237.17,1240.13,-0.92,2517200000
06681,2006,2006-06-20,2,1240.12,1240.12,1249.01,1238.87,1240.12,-0.0,2232950000
06682,2006,2006-06-21,3,1252.2,1240.09,1257.96,1240.09,1252.2,0.96,2361230000
06683,2006,2006-06-22,4,1245.6,1251.92,1251.92,1241.53,1245.6,-0.53,2148180000
06684,2006,2006-06-23,5,1244.5,1245.59,1253.13,1241.43,1244.5,-0.09,2017270000
06685,2006,2006-06-26,1,1250.56,1244.5,1250.92,1243.68,1250.56,0.48,1878580000
06686,2006,2006-06-27,2,1239.2,1250.55,1253.37,1238.94,1239.2,-0.92,2203130000
06687,2006,2006-06-28,3,1246.0,1238.99,1247.06,1237.59,1246.0,0.55,2085490000
06688,2006,2006-06-29,4,1272.87,1245.94,1272.88,1245.94,1272.87,2.11,2621250000
06689,2006,2006-06-30,5,1270.2,1272.86,1276.3,1270.2,1270.2,-0.21,3049560000
06690,2006,2006-07-03,1,1280.19,1270.06,1280.38,1270.06,1280.19,0.78,1114470000
06691,2006,2006-07-05,3,1270.91,1280.05,1280.05,1265.91,1270.91,-0.73,2165070000
06692,2006,2006-07-06,4,1274.08,1270.58,1278.32,1270.58,1274.08,0.25,2009160000
06693,2006,2006-07-07,5,1265.48,1274.08,1275.38,1263.13,1265.48,-0.68,1988150000
06694,2006,2006-07-10,1,1267.34,1265.46,1274.06,1264.46,1267.34,0.15,1854590000
06695,2006,2006-07-11,2,1272.43,1267.26,1273.64,1259.65,1272.43,0.4,2310850000
06696,2006,2006-07-12,3,1258.6,1272.39,1273.31,1257.29,1258.6,-1.1,2250450000
06697,2006,2006-07-13,4,1242.28,1258.58,1258.58,1241.43,1242.28,-1.31,2545760000
06698,2006,2006-07-14,5,1236.2,1242.29,1242.7,1228.45,1236.2,-0.49,2467120000
06699,2006,2006-07-17,1,1234.49,1236.2,1240.07,1231.49,1234.49,-0.14,2146410000
06700,2006,2006-07-18,2,1236.86,1234.48,1239.86,1224.54,1236.86,0.19,2481750000
06701,2006,2006-07-19,3,1259.81,1236.74,1261.81,1236.74,1259.81,1.82,2701980000
06702,2006,2006-07-20,4,1249.13,1259.81,1262.56,1249.13,1249.13,-0.85,2345580000
06703,2006,2006-07-21,5,1240.29,1249.12,1250.96,1238.72,1240.29,-0.71,2704090000
06704,2006,2006-07-24,1,1260.91,1240.25,1262.5,1240.25,1260.91,1.64,2312720000
06705,2006,2006-07-25,2,1268.88,1260.91,1272.39,1257.19,1268.88,0.63,2563930000
06706,2006,2006-07-26,3,1268.4,1268.87,1273.89,1261.94,1268.4,-0.04,2667710000
06707,2006,2006-07-27,4,1263.2,1268.2,1275.85,1261.92,1263.2,-0.41,2776710000
06708,2006,2006-07-28,5,1278.55,1263.15,1280.42,1263.15,1278.55,1.2,2480420000
06709,2006,2006-07-31,1,1276.66,1278.53,1278.66,1274.31,1276.66,-0.15,2461300000
06710,2006,2006-08-01,2,1270.92,1278.53,1278.66,1265.71,1270.92,-0.45,2527690000
06711,2006,2006-08-02,3,1277.41,1270.73,1283.42,1270.73,1277.41,0.51,2610750000
06712,2006,2006-08-03,4,1280.27,1278.22,1283.96,1271.25,1280.27,0.22,2728440000
06713,2006,2006-08-04,5,1279.36,1280.26,1292.92,1273.82,1279.36,-0.07,2530970000
06714,2006,2006-08-07,1,1275.77,1279.31,1279.31,1273.0,1275.77,-0.28,2045660000
06715,2006,2006-08-08,2,1271.48,1275.67,1282.75,1268.37,1271.48,-0.34,2457840000
06716,2006,2006-08-09,3,1265.95,1271.13,1283.74,1264.73,1265.95,-0.44,2555180000
06717,2006,2006-08-10,4,1271.81,1265.72,1272.55,1261.3,1271.81,0.46,2402190000
06718,2006,2006-08-11,5,1266.74,1271.64,1271.64,1262.08,1266.74,-0.4,2004540000
06719,2006,2006-08-14,1,1268.21,1266.67,1278.9,1266.67,1268.21,0.12,2118020000
06720,2006,2006-08-15,2,1285.58,1268.19,1286.23,1268.19,1285.58,1.35,2334100000
06721,2006,2006-08-16,3,1295.43,1285.27,1296.21,1285.27,1295.43,0.76,2554570000
06722,2006,2006-08-17,4,1297.48,1295.37,1300.78,1292.71,1297.48,0.16,2458340000
06723,2006,2006-08-18,5,1302.3,1297.48,1302.3,1293.57,1302.3,0.37,2033910000
06724,2006,2006-08-21,1,1297.52,1302.3,1302.3,1295.51,1297.52,-0.37,1759240000
06725,2006,2006-08-22,2,1298.82,1297.52,1302.49,1294.44,1298.82,0.1,1908740000
06726,2006,2006-08-23,3,1292.99,1298.73,1301.5,1289.82,1292.99,-0.45,1893670000
06727,2006,2006-08-24,4,1296.06,1292.97,1297.23,1291.4,1296.06,0.24,1930320000
06728,2006,2006-08-25,5,1295.09,1295.92,1298.88,1292.39,1295.09,-0.07,1667580000
06729,2006,2006-08-28,1,1301.78,1295.09,1305.02,1293.97,1301.78,0.51,1834920000
06730,2006,2006-08-29,2,1304.28,1301.57,1305.02,1295.29,1304.28,0.19,2093720000
06731,2006,2006-08-30,3,1305.37,1303.7,1306.74,1302.15,1305.37,0.08,2060690000
06732,2006,2006-08-31,4,1303.82,1304.25,1306.11,1302.45,1303.82,-0.12,1974540000
06733,2006,2006-09-01,5,1311.01,1303.8,1312.03,1303.8,1311.01,0.55,1800520000
06734,2006,2006-09-05,2,1313.25,1310.94,1314.67,1308.82,1313.25,0.17,2114480000
06735,2006,2006-09-06,3,1300.26,1313.04,1313.04,1299.28,1300.26,-1.0,2329870000
06736,2006,2006-09-07,4,1294.02,1300.21,1301.25,1292.13,1294.02,-0.48,2325850000
06737,2006,2006-09-08,5,1298.92,1294.02,1300.14,1294.02,1298.92,0.38,2132890000
06738,2006,2006-09-11,1,1299.54,1298.86,1302.36,1290.93,1299.54,0.05,2506430000
06739,2006,2006-09-12,2,1313.0,1299.53,1314.28,1299.53,1313.0,1.03,2791580000
06740,2006,2006-09-13,3,1318.07,1312.74,1319.92,1311.12,1318.07,0.38,2597220000
06741,2006,2006-09-14,4,1316.28,1318.0,1318.0,1313.25,1316.28,-0.14,2351220000
06742,2006,2006-09-15,5,1319.66,1316.28,1324.65,1316.28,1319.66,0.26,3198030000
06743,2006,2006-09-18,1,1321.18,1319.85,1324.87,1318.16,1321.18,0.12,2325080000
06744,2006,2006-09-19,2,1317.64,1321.17,1322.04,1312.17,1317.64,-0.27,2390850000
06745,2006,2006-09-20,3,1325.18,1318.28,1328.53,1318.28,1325.18,0.57,2543070000
06746,2006,2006-09-21,4,1318.03,1324.89,1328.19,1315.45,1318.03,-0.54,2627440000
06747,2006,2006-09-22,5,1314.78,1318.03,1318.03,1310.94,1314.78,-0.25,2162880000
06748,2006,2006-09-25,1,1326.37,1314.78,1329.35,1311.58,1326.37,0.87,2710240000
06749,2006,2006-09-26,2,1336.35,1326.35,1336.6,1325.3,1336.35,0.75,2673350000
06750,2006,2006-09-27,3,1336.59,1336.12,1340.08,1333.54,1336.59,0.02,2749190000
06751,2006,2006-09-28,4,1338.88,1336.56,1340.28,1333.75,1338.88,0.17,2397820000
06752,2006,2006-09-29,5,1335.85,1339.15,1339.88,1335.64,1335.85,-0.23,2273430000
06753,2006,2006-10-02,1,1331.32,1335.82,1338.54,1330.28,1331.32,-0.34,2154480000
06754,2006,2006-10-03,2,1334.11,1331.32,1338.31,1327.1,1334.11,0.21,2682690000
06755,2006,2006-10-04,3,1350.2,1333.81,1350.2,1331.48,1350.2,1.19,3019880000
06756,2006,2006-10-05,4,1353.22,1349.84,1353.79,1347.75,1353.22,0.22,2817240000
06757,2006,2006-10-06,5,1349.59,1353.22,1353.22,1344.21,1349.59,-0.27,2523000000
06758,2006,2006-10-09,1,1350.66,1349.58,1352.69,1346.55,1350.66,0.08,1935170000
06759,2006,2006-10-10,2,1353.42,1350.62,1354.23,1348.6,1353.42,0.2,2376140000
06760,2006,2006-10-11,3,1349.95,1353.28,1353.97,1343.57,1349.95,-0.26,2521000000
06761,2006,2006-10-12,4,1362.83,1349.94,1363.76,1349.94,1362.83,0.95,2514350000
06762,2006,2006-10-13,5,1365.62,1362.82,1366.63,1360.5,1365.62,0.2,2482920000
06763,2006,2006-10-16,1,1369.06,1365.61,1370.2,1364.48,1369.06,0.25,2305920000
